video_id,entity,type,subtypes,DBpedia_URL,relevance,sentiment_label,sentiment_score,emotion_sadness,emotion_fear,emotion_joy,emotion_disgust,emotion_anger,count,is_entity,lemma,porter_stem,snowball_stem,lancaster_stem,porter_stem_notprocessed,snowball_stem_notprocessed,lancaster_stem_notprocessed,Wikipage,vader_compound,vader_neg_score,vader_pos_score,vader_neu_score,textblob_polarity,textblob_subjectivity,ibm_sentiment_label,ibm_sentiment_score,ibm_anger,ibm_joy,ibm_sadness,ibm_fear,ibm_disgust,google_sentiment_score,google_sentiment_magnitude,topic,publishedAt,channelId,title,description,channelTitle,tags,duration,duration_seconds,duration_minutes
ZsVsQVbHots,25 27 years,Quantity,NONE,NONE,0.25495500000000004,neutral,0.0,0.0,0.0,0.0,0.0,0.0,1,1,25 27 year,25 27 year,25 27 year,25 27 year,25 27 year,25 27 year,25 27 year,NONE,0.9956,0.062,0.13,0.807,0.08303884711779451,0.4187990810359232,negative,-0.336337,0.111841,0.621046,0.560298,0.104181,0.118451,0.0,14.399999618530273,Free Trade,2019-05-22T14:00:06.000Z,UCF8HUTbUwPKh2Q-KpGOCVGw,"EU is making a free trade deal difficult, Brexit Party candidate says | Squawk Box Europe","Ben Habib, an MEP candidate for the U.K.'s Brexit party, discusses the EU elections, Brexit and British politics.",CNBC International TV,"Squawk Box', 'brexit', 'brexit uk', 'brexit deal', 'brexit no deal', 'uk eu negotiations', 'uk eu brexit plan', 'uk pm may', 'uk pm may speech', 'uk pm brexit plan', 'brexit impact', 'brexit explained', 'brexit deal explained', 'brexit news', 'brexit updates', 'brexit documentary', 'brexit analysis', 'uk chequers plan', 'uk pm speech'",PT4M38S,278,5
ZsVsQVbHots,Boris Johnson,Person,"Politician, Mayor, TVActor",http://dbpedia.org/resource/Boris_Johnson,0.308027,neutral,0.0,0.209119,0.17814100000000002,0.2167550000000001,0.404979,0.149456,1,1,Boris Johnson,Boris Johnson,Boris Johnson,Boris Johnson,bori johnson,bori johnson,bor johnson,http://en.wikipedia.org/wiki/Boris_Johnson,0.9956,0.062,0.13,0.807,0.08303884711779451,0.4187990810359232,negative,-0.336337,0.111841,0.621046,0.560298,0.104181,0.118451,0.0,14.399999618530273,Free Trade,2019-05-22T14:00:06.000Z,UCF8HUTbUwPKh2Q-KpGOCVGw,"EU is making a free trade deal difficult, Brexit Party candidate says | Squawk Box Europe","Ben Habib, an MEP candidate for the U.K.'s Brexit party, discusses the EU elections, Brexit and British politics.",CNBC International TV,"Squawk Box', 'brexit', 'brexit uk', 'brexit deal', 'brexit no deal', 'uk eu negotiations', 'uk eu brexit plan', 'uk pm may', 'uk pm may speech', 'uk pm brexit plan', 'brexit impact', 'brexit explained', 'brexit deal explained', 'brexit news', 'brexit updates', 'brexit documentary', 'brexit analysis', 'uk chequers plan', 'uk pm speech'",PT4M38S,278,5
ZsVsQVbHots,Briggs,Person,NONE,NONE,0.282612,negative,-0.294063,0.308508,0.040017000000000004,0.10773699999999999,0.599492,0.196149,1,1,Briggs,Briggs,Briggs,Briggs,brigg,brigg,brig,NONE,0.9956,0.062,0.13,0.807,0.08303884711779451,0.4187990810359232,negative,-0.336337,0.111841,0.621046,0.560298,0.104181,0.118451,0.0,14.399999618530273,Free Trade,2019-05-22T14:00:06.000Z,UCF8HUTbUwPKh2Q-KpGOCVGw,"EU is making a free trade deal difficult, Brexit Party candidate says | Squawk Box Europe","Ben Habib, an MEP candidate for the U.K.'s Brexit party, discusses the EU elections, Brexit and British politics.",CNBC International TV,"Squawk Box', 'brexit', 'brexit uk', 'brexit deal', 'brexit no deal', 'uk eu negotiations', 'uk eu brexit plan', 'uk pm may', 'uk pm may speech', 'uk pm brexit plan', 'brexit impact', 'brexit explained', 'brexit deal explained', 'brexit news', 'brexit updates', 'brexit documentary', 'brexit analysis', 'uk chequers plan', 'uk pm speech'",PT4M38S,278,5
ZsVsQVbHots,CNBC International,Company,NONE,NONE,0.34744400000000003,positive,0.436025,0.28849,0.003543,0.3451,0.009922,0.083501,1,1,CNBC International,CNBC International,CNBC International,CNBC International,cnbc intern,cnbc intern,cnbc intern,NONE,0.9956,0.062,0.13,0.807,0.08303884711779451,0.4187990810359232,negative,-0.336337,0.111841,0.621046,0.560298,0.104181,0.118451,0.0,14.399999618530273,Free Trade,2019-05-22T14:00:06.000Z,UCF8HUTbUwPKh2Q-KpGOCVGw,"EU is making a free trade deal difficult, Brexit Party candidate says | Squawk Box Europe","Ben Habib, an MEP candidate for the U.K.'s Brexit party, discusses the EU elections, Brexit and British politics.",CNBC International TV,"Squawk Box', 'brexit', 'brexit uk', 'brexit deal', 'brexit no deal', 'uk eu negotiations', 'uk eu brexit plan', 'uk pm may', 'uk pm may speech', 'uk pm brexit plan', 'brexit impact', 'brexit explained', 'brexit deal explained', 'brexit news', 'brexit updates', 'brexit documentary', 'brexit analysis', 'uk chequers plan', 'uk pm speech'",PT4M38S,278,5
ZsVsQVbHots,Canada,Location,"GovernmentalJurisdiction, Kingdom, AwardDiscipline, FilmScreeningVenue, Country",http://dbpedia.org/resource/Canada,0.26197,negative,-0.674975,0.468529,0.096805,0.287219,0.043996,0.046366000000000004,1,1,Canada,Canada,Canada,Canada,canada,canada,canad,http://en.wikipedia.org/wiki/Canada,0.9956,0.062,0.13,0.807,0.08303884711779451,0.4187990810359232,negative,-0.336337,0.111841,0.621046,0.560298,0.104181,0.118451,0.0,14.399999618530273,Free Trade,2019-05-22T14:00:06.000Z,UCF8HUTbUwPKh2Q-KpGOCVGw,"EU is making a free trade deal difficult, Brexit Party candidate says | Squawk Box Europe","Ben Habib, an MEP candidate for the U.K.'s Brexit party, discusses the EU elections, Brexit and British politics.",CNBC International TV,"Squawk Box', 'brexit', 'brexit uk', 'brexit deal', 'brexit no deal', 'uk eu negotiations', 'uk eu brexit plan', 'uk pm may', 'uk pm may speech', 'uk pm brexit plan', 'brexit impact', 'brexit explained', 'brexit deal explained', 'brexit news', 'brexit updates', 'brexit documentary', 'brexit analysis', 'uk chequers plan', 'uk pm speech'",PT4M38S,278,5
ZsVsQVbHots,Clapham Omnibus,Facility,NONE,NONE,0.355069,neutral,0.0,0.200472,0.051454,0.177836,0.119256,0.077988,1,1,Clapham Omnibus,Clapham Omnibus,Clapham Omnibus,Clapham Omnibus,clapham omnibu,clapham omnibus,clapham omnib,NONE,0.9956,0.062,0.13,0.807,0.08303884711779451,0.4187990810359232,negative,-0.336337,0.111841,0.621046,0.560298,0.104181,0.118451,0.0,14.399999618530273,Free Trade,2019-05-22T14:00:06.000Z,UCF8HUTbUwPKh2Q-KpGOCVGw,"EU is making a free trade deal difficult, Brexit Party candidate says | Squawk Box Europe","Ben Habib, an MEP candidate for the U.K.'s Brexit party, discusses the EU elections, Brexit and British politics.",CNBC International TV,"Squawk Box', 'brexit', 'brexit uk', 'brexit deal', 'brexit no deal', 'uk eu negotiations', 'uk eu brexit plan', 'uk pm may', 'uk pm may speech', 'uk pm brexit plan', 'brexit impact', 'brexit explained', 'brexit deal explained', 'brexit news', 'brexit updates', 'brexit documentary', 'brexit analysis', 'uk chequers plan', 'uk pm speech'",PT4M38S,278,5
ZsVsQVbHots,Customs Union,Organization,NONE,NONE,0.399294,neutral,0.0,0.342765,0.091784,0.150703,0.19931500000000002,0.13503099999999998,1,1,Customs Union,Customs Union,Customs Union,Customs Union,custom union,custom union,custom un,NONE,0.9956,0.062,0.13,0.807,0.08303884711779451,0.4187990810359232,negative,-0.336337,0.111841,0.621046,0.560298,0.104181,0.118451,0.0,14.399999618530273,Free Trade,2019-05-22T14:00:06.000Z,UCF8HUTbUwPKh2Q-KpGOCVGw,"EU is making a free trade deal difficult, Brexit Party candidate says | Squawk Box Europe","Ben Habib, an MEP candidate for the U.K.'s Brexit party, discusses the EU elections, Brexit and British politics.",CNBC International TV,"Squawk Box', 'brexit', 'brexit uk', 'brexit deal', 'brexit no deal', 'uk eu negotiations', 'uk eu brexit plan', 'uk pm may', 'uk pm may speech', 'uk pm brexit plan', 'brexit impact', 'brexit explained', 'brexit deal explained', 'brexit news', 'brexit updates', 'brexit documentary', 'brexit analysis', 'uk chequers plan', 'uk pm speech'",PT4M38S,278,5
ZsVsQVbHots,Dominic Rob,Person,NONE,NONE,0.25495500000000004,neutral,0.0,0.209119,0.17814100000000002,0.2167550000000001,0.404979,0.149456,1,1,Dominic Rob,Dominic Rob,Dominic Rob,Dominic Rob,domin rob,domin rob,domin rob,NONE,0.9956,0.062,0.13,0.807,0.08303884711779451,0.4187990810359232,negative,-0.336337,0.111841,0.621046,0.560298,0.104181,0.118451,0.0,14.399999618530273,Free Trade,2019-05-22T14:00:06.000Z,UCF8HUTbUwPKh2Q-KpGOCVGw,"EU is making a free trade deal difficult, Brexit Party candidate says | Squawk Box Europe","Ben Habib, an MEP candidate for the U.K.'s Brexit party, discusses the EU elections, Brexit and British politics.",CNBC International TV,"Squawk Box', 'brexit', 'brexit uk', 'brexit deal', 'brexit no deal', 'uk eu negotiations', 'uk eu brexit plan', 'uk pm may', 'uk pm may speech', 'uk pm brexit plan', 'brexit impact', 'brexit explained', 'brexit deal explained', 'brexit news', 'brexit updates', 'brexit documentary', 'brexit analysis', 'uk chequers plan', 'uk pm speech'",PT4M38S,278,5
ZsVsQVbHots,Europe,Location,"MusicalGroup, BroadcastArtist, FilmMusicContributor, Lyricist, MusicalArtist, RecordProducer, Continent",http://dbpedia.org/resource/Europe,0.48008100000000004,positive,0.10390899999999999,0.487379,0.039514999999999995,0.4210430000000001,0.07345399999999999,0.048317,3,1,Europe,Europe,Europe,Europe,europ,europ,europ,http://en.wikipedia.org/wiki/Europe,0.9956,0.062,0.13,0.807,0.08303884711779451,0.4187990810359232,negative,-0.336337,0.111841,0.621046,0.560298,0.104181,0.118451,0.0,14.399999618530273,Free Trade,2019-05-22T14:00:06.000Z,UCF8HUTbUwPKh2Q-KpGOCVGw,"EU is making a free trade deal difficult, Brexit Party candidate says | Squawk Box Europe","Ben Habib, an MEP candidate for the U.K.'s Brexit party, discusses the EU elections, Brexit and British politics.",CNBC International TV,"Squawk Box', 'brexit', 'brexit uk', 'brexit deal', 'brexit no deal', 'uk eu negotiations', 'uk eu brexit plan', 'uk pm may', 'uk pm may speech', 'uk pm brexit plan', 'brexit impact', 'brexit explained', 'brexit deal explained', 'brexit news', 'brexit updates', 'brexit documentary', 'brexit analysis', 'uk chequers plan', 'uk pm speech'",PT4M38S,278,5
ZsVsQVbHots,European Union,Organization,"Location, Country, GovernmentalJurisdiction, MembershipOrganization, AwardWinner",http://dbpedia.org/resource/European_Union,0.735367,negative,-0.508121,0.594564,0.200548,0.099324,0.110633,0.116631,6,1,European Union,European Union,European Union,European Union,european union,european union,europ un,http://en.wikipedia.org/wiki/European_Union,0.9956,0.062,0.13,0.807,0.08303884711779451,0.4187990810359232,negative,-0.336337,0.111841,0.621046,0.560298,0.104181,0.118451,0.0,14.399999618530273,Free Trade,2019-05-22T14:00:06.000Z,UCF8HUTbUwPKh2Q-KpGOCVGw,"EU is making a free trade deal difficult, Brexit Party candidate says | Squawk Box Europe","Ben Habib, an MEP candidate for the U.K.'s Brexit party, discusses the EU elections, Brexit and British politics.",CNBC International TV,"Squawk Box', 'brexit', 'brexit uk', 'brexit deal', 'brexit no deal', 'uk eu negotiations', 'uk eu brexit plan', 'uk pm may', 'uk pm may speech', 'uk pm brexit plan', 'brexit impact', 'brexit explained', 'brexit deal explained', 'brexit news', 'brexit updates', 'brexit documentary', 'brexit analysis', 'uk chequers plan', 'uk pm speech'",PT4M38S,278,5
