video_id,entity,type,subtypes,DBpedia_URL,relevance,sentiment_label,sentiment_score,emotion_sadness,emotion_fear,emotion_joy,emotion_disgust,emotion_anger,count,is_entity,lemma,porter_stem,snowball_stem,lancaster_stem,porter_stem_notprocessed,snowball_stem_notprocessed,lancaster_stem_notprocessed,Wikipage,vader_compound,vader_neg_score,vader_pos_score,vader_neu_score,textblob_polarity,textblob_subjectivity,ibm_sentiment_label,ibm_sentiment_score,ibm_anger,ibm_joy,ibm_sadness,ibm_fear,ibm_disgust,google_sentiment_score,google_sentiment_magnitude,topic,publishedAt,channelId,title,description,channelTitle,tags,duration,duration_seconds,duration_minutes
VgCPMkNlkSI,Kingston,Location,City,NONE,0.729064,neutral,0.0,0.204429,0.10707799999999999,0.246639,0.070533,0.5125109999999999,1,1,Kingston,Kingston,Kingston,Kingston,kingston,kingston,kingston,NONE,0.7594,0.134,0.182,0.684,0.04600000000000002,0.604,positive,0.376727,0.435414,0.708713,0.077885,0.041065,0.125876,-0.10000000149011612,1.7000000476837158,Vaccination,2017-05-03T19:26:16.000Z,UCpUNTr0UCFjMgFiKhQFJgtQ,Virtual reality transforms the experience of child vaccine,"Fear and crying become fun and entertainment in a new campaign for Hermes Pardini Labs, the ‘VR Vaccine’; action was created by Ogilvy Brazil.",Ogilvy Brazil,,PT2M2S,122,3
VgCPMkNlkSI,Primera,Company,NONE,NONE,0.867743,neutral,0.0,0.204429,0.10707799999999999,0.246639,0.070533,0.5125109999999999,1,1,Primera,Primera,Primera,Primera,primera,primera,primer,NONE,0.7594,0.134,0.182,0.684,0.04600000000000002,0.604,positive,0.376727,0.435414,0.708713,0.077885,0.041065,0.125876,-0.10000000149011612,1.7000000476837158,Vaccination,2017-05-03T19:26:16.000Z,UCpUNTr0UCFjMgFiKhQFJgtQ,Virtual reality transforms the experience of child vaccine,"Fear and crying become fun and entertainment in a new campaign for Hermes Pardini Labs, the ‘VR Vaccine’; action was created by Ogilvy Brazil.",Ogilvy Brazil,,PT2M2S,122,3
