video_id,entity,type,subtypes,DBpedia_URL,relevance,sentiment_label,sentiment_score,emotion_sadness,emotion_fear,emotion_joy,emotion_disgust,emotion_anger,count,is_entity,lemma,porter_stem,snowball_stem,lancaster_stem,porter_stem_notprocessed,snowball_stem_notprocessed,lancaster_stem_notprocessed,Wikipage,vader_compound,vader_neg_score,vader_pos_score,vader_neu_score,textblob_polarity,textblob_subjectivity,ibm_sentiment_label,ibm_sentiment_score,ibm_anger,ibm_joy,ibm_sadness,ibm_fear,ibm_disgust,google_sentiment_score,google_sentiment_magnitude,topic,publishedAt,channelId,title,description,channelTitle,tags,duration,duration_seconds,duration_minutes
ydT0feTE9ZI,Aaron zeppeli,Person,NONE,NONE,0.472813,neutral,0.0,0.22584400000000002,0.019669,0.145086,0.175761,0.194392,1,1,Aaron zeppeli,Aaron zeppeli,Aaron zeppeli,Aaron zeppeli,aaron zepp,aaron zepp,aaron zeppel,NONE,-0.9839,0.125,0.081,0.794,-0.03316176470588233,0.6039133986928105,negative,-0.437195,0.133545,0.5518430000000001,0.58357,0.150523,0.124103,0.0,11.0,Vaccination,2019-06-18T05:23:32.000Z,UCOQb94vbpZMqUozEL29XLqA,hajj 2019 | Vaccination | 6th step |,ويکسيس اور ادويات کی پيکينگ 18جون سے شروع ہو چکی ہے ايس ايم ايس بھيجے جا رہے ہين ،حاجی کيمپ سے ادويات کو سيل پيک کروائيں، اور پيلا کارڈ ضرور حاصل کريں,ilm ka khazana,"ilm ka khazana', 'knowledge', 'information', 'news', 'update', 'ilmkakhazana', 'true story', 'ilmkidunya', 'ilm ki dunya', 'the best', 'malomaat', 'malomat', 'hajj 2019', 'Vaccination', '6th step', 'pakistan hajj 2019', 'media awareness campaign fo hajj 2019', 'hajj training', 'hajj tarbiyat'",PT6M11S,371,7
ydT0feTE9ZI,Afghanistan,Location,"GovernmentalJurisdiction, MilitaryPost, Country",http://dbpedia.org/resource/Afghanistan,0.5036069999999999,neutral,0.0,0.106472,0.08590700000000001,0.430751,0.13263599999999998,0.146815,1,1,Afghanistan,Afghanistan,Afghanistan,Afghanistan,afghanistan,afghanistan,afgh,http://en.wikipedia.org/wiki/Afghanistan,-0.9839,0.125,0.081,0.794,-0.03316176470588233,0.6039133986928105,negative,-0.437195,0.133545,0.5518430000000001,0.58357,0.150523,0.124103,0.0,11.0,Vaccination,2019-06-18T05:23:32.000Z,UCOQb94vbpZMqUozEL29XLqA,hajj 2019 | Vaccination | 6th step |,ويکسيس اور ادويات کی پيکينگ 18جون سے شروع ہو چکی ہے ايس ايم ايس بھيجے جا رہے ہين ،حاجی کيمپ سے ادويات کو سيل پيک کروائيں، اور پيلا کارڈ ضرور حاصل کريں,ilm ka khazana,"ilm ka khazana', 'knowledge', 'information', 'news', 'update', 'ilmkakhazana', 'true story', 'ilmkidunya', 'ilm ki dunya', 'the best', 'malomaat', 'malomat', 'hajj 2019', 'Vaccination', '6th step', 'pakistan hajj 2019', 'media awareness campaign fo hajj 2019', 'hajj training', 'hajj tarbiyat'",PT6M11S,371,7
ydT0feTE9ZI,Appleyard,Person,NONE,NONE,0.460305,negative,-0.417783,0.41841999999999996,0.244585,0.19076400000000002,0.038991000000000005,0.201441,1,1,Appleyard,Appleyard,Appleyard,Appleyard,appleyard,appleyard,appleyard,NONE,-0.9839,0.125,0.081,0.794,-0.03316176470588233,0.6039133986928105,negative,-0.437195,0.133545,0.5518430000000001,0.58357,0.150523,0.124103,0.0,11.0,Vaccination,2019-06-18T05:23:32.000Z,UCOQb94vbpZMqUozEL29XLqA,hajj 2019 | Vaccination | 6th step |,ويکسيس اور ادويات کی پيکينگ 18جون سے شروع ہو چکی ہے ايس ايم ايس بھيجے جا رہے ہين ،حاجی کيمپ سے ادويات کو سيل پيک کروائيں، اور پيلا کارڈ ضرور حاصل کريں,ilm ka khazana,"ilm ka khazana', 'knowledge', 'information', 'news', 'update', 'ilmkakhazana', 'true story', 'ilmkidunya', 'ilm ki dunya', 'the best', 'malomaat', 'malomat', 'hajj 2019', 'Vaccination', '6th step', 'pakistan hajj 2019', 'media awareness campaign fo hajj 2019', 'hajj training', 'hajj tarbiyat'",PT6M11S,371,7
ydT0feTE9ZI,Charlie,Person,NONE,NONE,0.617241,neutral,0.0,0.229792,0.234107,0.102898,0.137199,0.323946,2,1,Charlie,Charlie,Charlie,Charlie,charli,charli,char,NONE,-0.9839,0.125,0.081,0.794,-0.03316176470588233,0.6039133986928105,negative,-0.437195,0.133545,0.5518430000000001,0.58357,0.150523,0.124103,0.0,11.0,Vaccination,2019-06-18T05:23:32.000Z,UCOQb94vbpZMqUozEL29XLqA,hajj 2019 | Vaccination | 6th step |,ويکسيس اور ادويات کی پيکينگ 18جون سے شروع ہو چکی ہے ايس ايم ايس بھيجے جا رہے ہين ،حاجی کيمپ سے ادويات کو سيل پيک کروائيں، اور پيلا کارڈ ضرور حاصل کريں,ilm ka khazana,"ilm ka khazana', 'knowledge', 'information', 'news', 'update', 'ilmkakhazana', 'true story', 'ilmkidunya', 'ilm ki dunya', 'the best', 'malomaat', 'malomat', 'hajj 2019', 'Vaccination', '6th step', 'pakistan hajj 2019', 'media awareness campaign fo hajj 2019', 'hajj training', 'hajj tarbiyat'",PT6M11S,371,7
ydT0feTE9ZI,Chisholm college,Organization,NONE,NONE,0.4556,neutral,0.0,0.045883,0.018508,0.822103,0.027092,0.015178,1,1,Chisholm college,Chisholm colleg,Chisholm colleg,Chisholm colleg,chisholm colleg,chisholm colleg,chisholm colleg,NONE,-0.9839,0.125,0.081,0.794,-0.03316176470588233,0.6039133986928105,negative,-0.437195,0.133545,0.5518430000000001,0.58357,0.150523,0.124103,0.0,11.0,Vaccination,2019-06-18T05:23:32.000Z,UCOQb94vbpZMqUozEL29XLqA,hajj 2019 | Vaccination | 6th step |,ويکسيس اور ادويات کی پيکينگ 18جون سے شروع ہو چکی ہے ايس ايم ايس بھيجے جا رہے ہين ،حاجی کيمپ سے ادويات کو سيل پيک کروائيں، اور پيلا کارڈ ضرور حاصل کريں,ilm ka khazana,"ilm ka khazana', 'knowledge', 'information', 'news', 'update', 'ilmkakhazana', 'true story', 'ilmkidunya', 'ilm ki dunya', 'the best', 'malomaat', 'malomat', 'hajj 2019', 'Vaccination', '6th step', 'pakistan hajj 2019', 'media awareness campaign fo hajj 2019', 'hajj training', 'hajj tarbiyat'",PT6M11S,371,7
ydT0feTE9ZI,Chuck,Person,NONE,NONE,0.597564,negative,-0.6707529999999999,0.07403,0.061078,0.022311,0.00725,0.0063,3,1,Chuck,Chuck,Chuck,Chuck,chuck,chuck,chuck,NONE,-0.9839,0.125,0.081,0.794,-0.03316176470588233,0.6039133986928105,negative,-0.437195,0.133545,0.5518430000000001,0.58357,0.150523,0.124103,0.0,11.0,Vaccination,2019-06-18T05:23:32.000Z,UCOQb94vbpZMqUozEL29XLqA,hajj 2019 | Vaccination | 6th step |,ويکسيس اور ادويات کی پيکينگ 18جون سے شروع ہو چکی ہے ايس ايم ايس بھيجے جا رہے ہين ،حاجی کيمپ سے ادويات کو سيل پيک کروائيں، اور پيلا کارڈ ضرور حاصل کريں,ilm ka khazana,"ilm ka khazana', 'knowledge', 'information', 'news', 'update', 'ilmkakhazana', 'true story', 'ilmkidunya', 'ilm ki dunya', 'the best', 'malomaat', 'malomat', 'hajj 2019', 'Vaccination', '6th step', 'pakistan hajj 2019', 'media awareness campaign fo hajj 2019', 'hajj training', 'hajj tarbiyat'",PT6M11S,371,7
ydT0feTE9ZI,Dr. Cody Kaka,Person,NONE,NONE,0.47553199999999995,neutral,0.0,0.12127,0.0631,0.448028,0.058162,0.09412000000000001,1,1,Dr. Cody Kaka,Dr. Cody Kaka,Dr. Cody Kaka,Dr. Cody Kaka,dr. codi kaka,dr. codi kaka,dr. cody kak,NONE,-0.9839,0.125,0.081,0.794,-0.03316176470588233,0.6039133986928105,negative,-0.437195,0.133545,0.5518430000000001,0.58357,0.150523,0.124103,0.0,11.0,Vaccination,2019-06-18T05:23:32.000Z,UCOQb94vbpZMqUozEL29XLqA,hajj 2019 | Vaccination | 6th step |,ويکسيس اور ادويات کی پيکينگ 18جون سے شروع ہو چکی ہے ايس ايم ايس بھيجے جا رہے ہين ،حاجی کيمپ سے ادويات کو سيل پيک کروائيں، اور پيلا کارڈ ضرور حاصل کريں,ilm ka khazana,"ilm ka khazana', 'knowledge', 'information', 'news', 'update', 'ilmkakhazana', 'true story', 'ilmkidunya', 'ilm ki dunya', 'the best', 'malomaat', 'malomat', 'hajj 2019', 'Vaccination', '6th step', 'pakistan hajj 2019', 'media awareness campaign fo hajj 2019', 'hajj training', 'hajj tarbiyat'",PT6M11S,371,7
ydT0feTE9ZI,Dr. KIPP,Person,NONE,NONE,0.4664680000000001,negative,-0.740533,0.615147,0.278798,0.0038810000000000003,0.164972,0.26332,1,1,Dr. KIPP,Dr. KIPP,Dr. KIPP,Dr. KIPP,dr. kipp,dr. kipp,dr. kip,NONE,-0.9839,0.125,0.081,0.794,-0.03316176470588233,0.6039133986928105,negative,-0.437195,0.133545,0.5518430000000001,0.58357,0.150523,0.124103,0.0,11.0,Vaccination,2019-06-18T05:23:32.000Z,UCOQb94vbpZMqUozEL29XLqA,hajj 2019 | Vaccination | 6th step |,ويکسيس اور ادويات کی پيکينگ 18جون سے شروع ہو چکی ہے ايس ايم ايس بھيجے جا رہے ہين ،حاجی کيمپ سے ادويات کو سيل پيک کروائيں، اور پيلا کارڈ ضرور حاصل کريں,ilm ka khazana,"ilm ka khazana', 'knowledge', 'information', 'news', 'update', 'ilmkakhazana', 'true story', 'ilmkidunya', 'ilm ki dunya', 'the best', 'malomaat', 'malomat', 'hajj 2019', 'Vaccination', '6th step', 'pakistan hajj 2019', 'media awareness campaign fo hajj 2019', 'hajj training', 'hajj tarbiyat'",PT6M11S,371,7
ydT0feTE9ZI,Dr. Kassel,Person,NONE,NONE,0.475941,negative,-0.8226540000000001,0.180925,0.07978500000000001,0.6773640000000001,0.016388999999999997,0.0068920000000000006,1,1,Dr. Kassel,Dr. Kassel,Dr. Kassel,Dr. Kassel,dr. kassel,dr. kassel,dr. kassel,NONE,-0.9839,0.125,0.081,0.794,-0.03316176470588233,0.6039133986928105,negative,-0.437195,0.133545,0.5518430000000001,0.58357,0.150523,0.124103,0.0,11.0,Vaccination,2019-06-18T05:23:32.000Z,UCOQb94vbpZMqUozEL29XLqA,hajj 2019 | Vaccination | 6th step |,ويکسيس اور ادويات کی پيکينگ 18جون سے شروع ہو چکی ہے ايس ايم ايس بھيجے جا رہے ہين ،حاجی کيمپ سے ادويات کو سيل پيک کروائيں، اور پيلا کارڈ ضرور حاصل کريں,ilm ka khazana,"ilm ka khazana', 'knowledge', 'information', 'news', 'update', 'ilmkakhazana', 'true story', 'ilmkidunya', 'ilm ki dunya', 'the best', 'malomaat', 'malomat', 'hajj 2019', 'Vaccination', '6th step', 'pakistan hajj 2019', 'media awareness campaign fo hajj 2019', 'hajj training', 'hajj tarbiyat'",PT6M11S,371,7
ydT0feTE9ZI,Durrani parvez,Person,NONE,NONE,0.481727,neutral,0.0,0.273028,0.348887,0.0071719999999999996,0.11302000000000001,0.324851,1,1,Durrani parvez,Durrani parvez,Durrani parvez,Durrani parvez,durrani parvez,durrani parvez,durran parvez,NONE,-0.9839,0.125,0.081,0.794,-0.03316176470588233,0.6039133986928105,negative,-0.437195,0.133545,0.5518430000000001,0.58357,0.150523,0.124103,0.0,11.0,Vaccination,2019-06-18T05:23:32.000Z,UCOQb94vbpZMqUozEL29XLqA,hajj 2019 | Vaccination | 6th step |,ويکسيس اور ادويات کی پيکينگ 18جون سے شروع ہو چکی ہے ايس ايم ايس بھيجے جا رہے ہين ،حاجی کيمپ سے ادويات کو سيل پيک کروائيں، اور پيلا کارڈ ضرور حاصل کريں,ilm ka khazana,"ilm ka khazana', 'knowledge', 'information', 'news', 'update', 'ilmkakhazana', 'true story', 'ilmkidunya', 'ilm ki dunya', 'the best', 'malomaat', 'malomat', 'hajj 2019', 'Vaccination', '6th step', 'pakistan hajj 2019', 'media awareness campaign fo hajj 2019', 'hajj training', 'hajj tarbiyat'",PT6M11S,371,7
ydT0feTE9ZI,Geneva,Location,"AdministrativeDivision, City",http://dbpedia.org/resource/Geneva,0.49854899999999996,negative,-0.959879,0.8745059999999999,0.081755,0.025532,0.09802999999999999,0.043072000000000006,1,1,Geneva,Geneva,Geneva,Geneva,geneva,geneva,genev,http://en.wikipedia.org/wiki/Geneva,-0.9839,0.125,0.081,0.794,-0.03316176470588233,0.6039133986928105,negative,-0.437195,0.133545,0.5518430000000001,0.58357,0.150523,0.124103,0.0,11.0,Vaccination,2019-06-18T05:23:32.000Z,UCOQb94vbpZMqUozEL29XLqA,hajj 2019 | Vaccination | 6th step |,ويکسيس اور ادويات کی پيکينگ 18جون سے شروع ہو چکی ہے ايس ايم ايس بھيجے جا رہے ہين ،حاجی کيمپ سے ادويات کو سيل پيک کروائيں، اور پيلا کارڈ ضرور حاصل کريں,ilm ka khazana,"ilm ka khazana', 'knowledge', 'information', 'news', 'update', 'ilmkakhazana', 'true story', 'ilmkidunya', 'ilm ki dunya', 'the best', 'malomaat', 'malomat', 'hajj 2019', 'Vaccination', '6th step', 'pakistan hajj 2019', 'media awareness campaign fo hajj 2019', 'hajj training', 'hajj tarbiyat'",PT6M11S,371,7
